id,start_i,start_j,exit_time_s
1923,8,46,150.08606083013234
1924,24,10,113.41008888980383
1925,10,28,55.218543289118855
1926,35,8,119.93250098447862
1927,18,17,212.507797703564
1928,47,66,72.45140782708167
1929,4,43,119.75980762910562
1930,11,50,126.55633271176373
1931,2,8,50.77218300850462
1932,41,21,154.09514990284546
1933,6,27,34.70302925255225
1934,39,32,163.3688354284687
1935,42,67,54.06786756886408
1936,40,29,74.87469330570593
1937,43,24,114.63275143920755
1938,8,4,110.25249968499223
1939,3,22,105.92030517505434
1940,29,11,109.62643160657643
1941,29,12,147.1176427014338
1942,45,17,69.64784739479964
1943,41,5,153.4263134509162
1944,9,30,96.48553100838265
1945,4,46,48.66650594631268
1946,33,67,104.485741110999
1947,46,33,83.44275341794354
1948,10,67,163.13808693932248
1949,36,7,160.47800084440254
1950,35,12,179.6290077949018
1951,11,20,92.85664267579631
1952,26,12,144.52608306167605
1953,39,50,134.7236810730036
1954,42,55,75.4617918052916
1955,11,3,109.50937736767965
1956,16,13,114.45630785396503
1957,38,28,66.8368332717036
1958,10,38,264.10933095411383
1959,44,64,111.71054320470193
1960,16,18,152.20792524746554
1961,37,2,218.85202977428486
1962,3,27,32.23101382570954
1963,42,35,116.47299201805548
1964,9,29,118.13410989609476
1965,11,41,179.37167411231
1966,11,8,137.21319837277838
1967,40,20,155.4719558356892
1968,40,39,154.15986398494516
1969,18,9,119.27891888059395
1970,25,14,206.31638474010157
1971,37,67,140.58772224503474
1972,7,4,157.44838679926374
1973,4,41,97.13778646894595
1974,21,13,169.55881747466515
1975,27,8,185.45730329301227
1976,6,31,80.56704991372655
1977,22,19,233.68824072721463
1978,41,15,64.64364613547166
1979,7,36,94.48832650662902
1980,5,16,53.09463918862807
1981,7,25,155.74475194075242
1982,46,46,178.17565128127112
1983,9,7,120.55713889752394
1984,45,8,109.66871772044249
1985,8,39,126.58319724053972
1986,43,29,114.71195972256349
1987,47,22,187.00767256235315
1988,3,67,74.5622853424422
1989,41,27,188.32179072833637
1990,4,14,388.7940562393493
1991,46,21,47.311085338041245
1992,2,19,52.60928571972705
1993,47,18,57.89224104561169
1994,39,15,149.03872442028833
1995,4,14,45.02755033617461
1996,9,20,112.96216419720736
1997,38,25,199.55626641276103
1998,41,11,59.395951043145246
1999,41,24,72.87710511832519
2000,40,31,178.66244495123254
2001,11,9,71.41085519936092
2002,17,6,202.70119829204677
2003,40,46,173.76036179381384
2004,5,39,120.34761384527835
2005,37,4,164.16030072025353
2006,31,2,206.37359704860037
2007,11,61,238.1988892258099
2008,3,28,108.20810673745629
2009,18,5,131.61563169643975
2010,40,23,103.05143615701414
2011,31,6,139.74272657279414
2012,40,15,95.95705480863359
2013,5,57,112.65347484632089
2014,7,30,130.61308358519648
2015,7,27,165.98404548799655
2016,22,2,242.26943932061096
2017,7,65,74.51236279524989
2018,43,66,82.75833005108
2019,9,28,59.09042623027461
2020,8,22,85.95223953569172
2021,14,11,91.50641954493668
2022,8,37,119.2410871056032
2023,5,46,226.31405536436486
2024,14,12,87.31749804306907
2025,38,50,144.92222501343983
2026,42,2,219.37500861790016
2027,26,16,212.0163444133187
2028,14,14,130.97287018641825
2029,11,11,85.955617209886
2030,38,55,99.13028881014147
2031,45,48,436.35767872041066
2032,9,30,79.11129918133776
2033,4,67,42.73538491488979
2034,11,37,150.02336471160658
2035,24,10,114.54622646793563
2036,6,41,83.2657803730466
2037,34,5,196.3249076246128
2038,47,5,84.50067490502221
2039,42,31,86.78206913436408
2040,44,39,118.17496583638251
2041,43,49,115.53020066535477
2042,47,64,60.487152567721836
2043,4,6,58.32509497040804
2044,43,29,56.01748996545216
2045,11,48,144.88980251066224
2046,44,3,112.80332475594538
2047,43,56,77.95450397572831
2048,41,46,147.3813440198353
2049,41,39,160.15087237736776
2050,7,37,79.10608379542704
2051,40,43,147.44438648259592
2052,5,61,66.71156256140368
2053,44,59,84.09740296961508
2054,33,16,127.43559686327438
2055,8,32,90.48388705650109
2056,45,16,86.84307665942744
2057,42,53,54.426101702984994
2058,15,15,133.6962364975058
2059,36,20,183.07365336558283
2060,15,8,186.22564273916498
2061,47,25,166.08819142666158
2062,5,43,163.94691314410255
2063,11,64,170.93941074051023
2064,9,60,86.14458672785332
2065,7,49,82.95017001681644
2066,11,50,83.47119165666632
2067,10,38,199.42091784670265
2068,14,11,194.49922044785404
2069,44,42,89.24157826713179
2070,47,34,49.9487033384537
2071,3,13,35.339190382041615
2072,45,61,57.398613631303775
2073,11,63,111.33047057857696
2074,26,15,199.7982022588536
2075,38,63,82.71273546844627
2076,18,7,159.09522479888273
2077,6,51,54.22537034636848
2078,2,8,123.38066780886702
2079,23,5,182.97698232520779
2080,4,22,119.5946647988757
2081,39,66,85.79986196001579
2082,5,10,207.96918159179933
2083,39,47,208.07177205953968
2084,2,48,43.3144936503738
2085,5,42,123.71684566605002
2086,7,59,199.73325722464446
2087,41,33,67.35144594269704
2088,44,19,119.81847084199228
2089,47,50,63.68379808636994
2090,47,22,72.01892710848357
2091,47,35,119.76552575336838
2092,43,53,47.84606607766697
2093,44,60,70.75506838726199
2094,39,38,135.8071666307421
2095,9,20,95.05719543568163
2096,27,15,160.91467564926455
2097,10,50,153.31800884911485
2098,9,31,132.85640505971443
2099,4,13,79.99879770833371
2100,8,24,111.14512665048782
2101,39,36,299.91715746444527
2102,39,34,100.12682123408685
2103,32,67,83.86745636092692
2104,36,20,137.8206573657018
2105,42,53,92.64924498495616
2106,43,51,33.96427230119438
2107,45,26,85.59331174760528
2108,33,12,223.79949850800614
2109,3,18,229.68294331464287
2110,47,41,129.6485612563723
2111,15,3,119.04603453378226
2112,2,39,170.8136935324134
2113,3,11,64.86109103146454
2114,40,65,106.49946266213907
2115,7,64,186.70980701278765
2116,20,18,156.28671692565524
2117,44,62,57.63491249934024
2118,45,61,134.3715153979363
2119,42,32,142.0046918951432
2120,2,63,35.33197477594742
2121,28,2,159.55826127601713
2122,45,40,71.39894543553993
2123,11,61,141.1026716566849
2124,7,19,124.28482703829862
2125,2,4,65.08050444645976
2126,47,61,43.57585325110866
2127,3,49,94.90764391363189
2128,4,33,79.06004684799102
2129,44,39,201.01952046409295
2130,45,55,49.23392752769533
2131,24,2,183.02100763948363
2132,39,26,169.51777500637695
2133,39,7,136.5631325178575
2134,7,11,37.39418301622585
2135,11,61,252.7445938346555
2136,35,11,107.01368696117186
2137,32,2,145.78163991778993
2138,17,16,184.5064308653
2139,14,12,99.81354818996797
2140,11,35,241.25399517670348
2141,45,34,98.75597014220513
2142,28,8,272.6515597497193
2143,46,16,41.43722775868617
2144,43,35,82.41705205271553
2145,39,28,67.30374377762575
2146,16,9,307.5269974529307
2147,2,19,188.0823882436613
2148,43,13,127.98332406442589
2149,40,33,111.06959070509619
2150,47,51,191.49018723885666
2151,14,5,137.95582574998147
2152,6,28,35.46303087324879
2153,45,8,42.4135022136836
2154,18,67,147.40610380139978
2155,47,19,107.36943945158845
2156,46,51,67.36297320436569
2157,2,8,163.084336173286
2158,38,25,134.85315166581867
2159,43,62,95.32042093682131
2160,46,22,79.3102708210508
2161,28,19,149.12821314190737
2162,4,5,137.05357559509636
2163,40,23,100.57970644778226
2164,19,10,171.60779890115185
2165,42,13,83.64612619694503
2166,42,22,69.52901331449735
2167,25,14,171.21310023701986
2168,21,17,191.92724659821553
2169,31,12,165.9596844448957
2170,15,20,122.77600921735943
2171,9,35,179.39664194756486
2172,11,51,95.80612109220819
2173,44,32,171.02943133983013
2174,46,57,75.7033534921608
2175,39,57,115.27417638474351
2176,8,24,54.45476706342226
2177,10,6,188.10309328186509
2178,41,37,117.35259779380661
2179,43,36,249.75765269823972
2180,46,53,85.4366616646267
2181,45,6,174.88816816784276
2182,9,52,216.02692316662916
2183,46,8,100.93883288627349
2184,40,13,62.014172233817334
2185,37,15,186.082539739956
2186,2,24,57.25009759693411
2187,7,23,79.08669292176471
2188,8,59,111.05002918834683
2189,26,11,131.55777209304304
2190,39,33,92.95130501942532
2191,9,62,89.12338097891481
2192,36,17,115.64481929115905
2193,30,6,137.27072263310936
2194,39,38,109.22201380803332
2195,10,50,109.65662209996472
2196,34,6,174.71179256632024
2197,39,48,101.1719665613501
2198,24,12,313.79090699459556
2199,47,6,50.56993658507324
2200,46,36,58.86859975943835
2201,44,2,128.45812672942017
2202,40,42,98.00841655846709
2203,40,48,169.9606685230043
2204,22,20,145.6516819877894
2205,34,11,116.46905626711299
2206,7,8,61.9391044611736
2207,42,13,281.870883940406
2208,43,29,244.6368671344702
2209,12,67,180.5085550535822
2210,41,4,139.40516330898444
2211,20,14,125.71334287295196
2212,43,62,235.43455271469313
2213,41,42,92.25064753458275
2214,38,9,133.3342231353657
2215,25,15,282.47406072469107
2216,38,16,83.23810477452707
2217,11,39,131.20447439339472
2218,41,47,296.4571727935556
2219,19,19,246.2948253826957
2220,38,45,115.00483771708502
2221,38,21,175.91858865460054
2222,9,28,52.17010611350574
2223,20,17,211.59213006567836
2224,17,18,142.73693235185465
2225,10,2,106.98567900598141
2226,39,37,124.57968321994068
2227,41,30,80.84879044828659
2228,27,3,302.5823615027941
2229,40,24,104.6229662476586
2230,6,48,99.59679348076394
2231,7,54,115.114234902807
2232,41,42,122.50881756266432
2233,9,63,224.16003424307192
2234,41,29,91.71727281876623
2235,9,64,111.32330498347972
2236,15,67,177.07969663461716
2237,38,40,177.6724264703932
2238,5,59,218.51762323642117
2239,2,27,27.022742503002384
2240,33,21,158.6678180722473
2241,34,19,187.3374592716124
2242,6,61,85.19047937855942
2243,19,15,173.14739991581908
2244,9,46,153.35551612716907
2245,46,65,209.92521765076842
2246,9,63,119.97452741727234
2247,38,62,93.93620094355549
2248,17,12,203.262615153145
2249,11,21,425.6085044100223
2250,39,31,156.03665360977433
2251,35,13,86.36154931932626
2252,24,6,217.5646758879235
2253,4,22,58.20307116688607
2254,9,59,326.4500132899168
2255,45,45,103.18917044622961
2256,40,2,219.29509805851708
2257,10,26,151.49059946658497
2258,26,14,192.7297401620312
2259,11,11,155.14824871614272
2260,9,28,82.27480732189098
2261,5,64,101.47642621731089
2262,7,33,89.63766861671857
2263,30,21,176.94628436768627
2264,44,53,91.76550973752603
2265,44,59,69.62037674471414
2266,23,2,266.10215409045355
2267,42,26,102.18247029728606
2268,38,49,73.08855468431389
2269,16,16,145.58700717555573
2270,5,25,40.203429756456345
2271,47,52,81.01889540789223
2272,40,29,89.33816732735112
2273,11,59,135.02137344618905
2274,10,56,145.23939470757477
2275,10,36,210.0327669258835
2276,42,33,67.67903389150221
2277,2,60,92.71714271811058
2278,45,43,105.8160314066204
2279,11,62,152.54384415800263
2280,21,21,311.35817039342356
2281,8,45,136.92167882222978
2282,7,49,141.30668506437087
2283,28,4,155.29065186725342
2284,2,40,137.14553698650525
2285,7,35,168.20524372553228
2286,39,32,158.02450377938592
2287,19,20,185.10395142267498
2288,9,46,105.56424787139973
2289,6,49,101.9242977183034
2290,6,31,99.435103866449
2291,44,53,33.2919993408132
2292,7,37,100.55781552303803
2293,34,21,187.18280319441965
2294,8,35,156.66390091465254
2295,38,34,124.86080264693697
2296,26,11,207.62883099003744
2297,29,8,171.70808026349707
2298,6,64,49.35286053336755
2299,46,25,58.30788848461224
2300,41,46,125.1022836983425
2301,45,54,49.7361600938241
2302,7,11,126.13673821261771
2303,7,52,85.9375720242001
2304,11,4,125.18790564560781
2305,5,61,68.78058033318227
2306,45,11,52.4672063166063
2307,6,46,138.83435433464197
2308,10,14,152.87147996723485
2309,14,10,160.20943034057976
2310,9,63,109.98610135429611
2311,8,18,157.54487349740324
2312,45,34,72.2595168136748
2313,42,63,127.37329019725115
2314,24,13,181.69858848446532
2315,42,51,77.21821044146893
2316,5,19,192.5312479991772
2317,2,22,61.162160680621156
2318,9,58,120.06582290433043
2319,3,38,70.27389645030944
2320,10,66,171.17963988891677
2321,8,35,120.70724159584847
2322,38,46,105.1275382556666
2323,18,11,103.66138917072615
2324,3,17,51.03051462362404
2325,47,14,199.11327054254716
2326,11,65,139.0791543737228
2327,5,56,64.3634644966339
2328,40,47,175.2519990586948
2329,7,11,52.163046889590944
2330,3,50,42.291617635571384
2331,11,10,111.22007097215138
2332,11,19,97.51267664579463
2333,8,2,118.9609615816866
2334,4,4,88.58883100131692
2335,9,12,57.67636753555912
2336,7,34,110.2985520311912
2337,44,33,114.63034528483836
2338,44,46,73.36778116563698
2339,43,61,64.34547085229755
2340,43,8,49.718066298086825
2341,25,2,208.49210186077792
2342,40,31,69.05159956869178
2343,9,11,92.73928163565894
2344,39,13,115.55221559430191
2345,16,6,101.18253413401732
2346,38,53,83.63170892068202
2347,7,34,61.56375303880187
2348,9,32,79.8328163744296
2349,3,34,83.91104437359033
2350,9,37,183.8246212185176
2351,34,67,121.1176593868892
2352,46,54,188.18895135288756
2353,38,5,179.35079316511866
2354,45,3,105.80897644632883
2355,24,67,248.11656203361295
2356,9,53,70.5522517550265
2357,41,46,92.59483363618692
2358,42,42,125.0196348884626
2359,9,46,89.79068733769275
2360,38,36,156.79774897353397
2361,13,8,105.32128154943668
2362,5,26,45.329851515127565
2363,25,15,201.354095526525
2364,4,36,60.99233772352544
2365,10,4,167.38352206501108
2366,16,12,101.3555540026406
2367,10,24,109.92144668231046
2368,41,64,81.78469183575095
2369,43,59,99.38013775468977
2370,9,8,80.98274960093657
2371,46,46,52.14784851872095
2372,5,56,87.77530254816799
2373,5,53,267.9325642893326
2374,30,11,191.7998893122593
2375,41,23,101.31111922343888
2376,25,19,342.47544050951774
2377,40,18,151.70058216716737
2378,17,3,205.95932407912898
2379,39,23,99.89427165207026
2380,47,32,169.00131856790347
2381,39,44,87.36703120836178
2382,3,32,114.94530822719925
2383,10,51,58.68276269125981
2384,13,21,232.63061444328648
2385,40,5,82.79804989565241
2386,47,59,145.256079380181
2387,33,13,168.9510790054167
2388,36,2,131.3943316312736
2389,39,60,162.4605932469857
2390,46,29,64.70508371290336
2391,39,36,130.67147538242023
2392,8,9,64.63764238809603
2393,10,36,116.14852515600643
2394,17,3,210.4568884987181
2395,2,7,50.77664178920337
2396,10,58,99.39001200618652
2397,16,21,131.07595190499592
2398,2,21,54.04978613590684
2399,38,46,211.9429808452093
2400,5,31,73.36079568213809
2401,37,3,188.1204514317046
2402,7,9,114.56351603562955
2403,36,15,248.4539318538583
2404,6,45,75.65938555097695
2405,7,25,75.72561235268023
2406,9,54,77.99890205864507
2407,43,12,66.17776158866845
2408,7,14,127.6743025360682
2409,38,40,116.69701014036306
2410,6,52,215.51230241408223
2411,10,66,92.99979856911472
2412,42,47,208.22745480848073
2413,46,17,51.2644458281811
2414,10,50,110.64777962903983
2415,38,52,117.0425659732171
2416,12,9,76.7505015489013
2417,4,10,49.501697373929744
2418,12,17,241.38905318310137
2419,41,62,92.25877431660507
2420,5,55,81.9427481413189
2421,30,17,173.0359352012793
2422,20,3,152.49426908143204
2423,13,67,99.24698571430339
2424,7,29,148.6992592133249
2425,15,67,86.26831585516703
2426,8,51,183.3179329459098
2427,34,20,206.0753501328973
2428,11,5,127.97726558959837
2429,15,20,134.17967930515104
2430,46,36,128.44331390983115
2431,44,28,52.79233615127448
2432,6,28,65.91580275596404
2433,38,61,129.94516301239682
2434,42,33,78.2722636008584
2435,24,6,167.43788437646143
2436,47,31,86.41178051492476
2437,2,44,65.7499138405733
2438,39,42,115.97344065137275
2439,5,19,168.04898303195023
2440,18,20,234.3511544190111
2441,11,40,138.23197236155565
2442,44,15,67.75857273030849
2443,5,42,230.10422706379833
2444,2,51,33.87906481072873
2445,39,3,100.52144187284316
2446,5,27,68.40541244743505
2447,42,6,139.09000370140885
2448,29,2,215.7234399854532
2449,7,53,75.81960983426865
2450,33,2,152.17700631763051
2451,43,31,50.13810530606072
2452,39,51,66.16269560000292
2453,26,10,183.34146701735014
2454,20,12,184.3875731713917
2455,9,40,214.49816314527786
2456,14,8,202.7928824545977
2457,10,7,79.41652257330023
2458,38,39,161.24561018243995
2459,14,3,118.67829693434196
2460,24,3,275.6677809952091
2461,47,16,85.64449179353956
2462,40,67,117.07534942104971
2463,3,17,81.88150248103214
2464,7,25,234.00766719983528
2465,14,3,122.62624182031895
2466,45,48,227.91214101066416
2467,44,53,94.29806931083593
2468,3,60,56.44461957327019
2469,7,60,81.91604808907653
2470,45,27,30.569277096229193
2471,14,13,97.89694821028698
2472,16,7,157.4882910945407
2473,2,14,51.60000637670959
2474,32,6,124.37662484457357
2475,3,53,34.46113854503257
2476,9,11,81.70103330355701
2477,39,30,74.606835339127
2478,5,47,63.265547230544016
2479,40,56,179.78768270168683
2480,30,11,171.47965200963517
2481,45,26,29.50435310761317
2482,42,25,99.38762071622298
2483,7,67,80.43652387644553
2484,30,4,150.97477979752887
2485,27,67,246.62261634977702
2486,27,7,146.8078690934312
2487,44,62,196.44108275413166
2488,36,4,132.47780851293308
2489,3,42,74.23248088934
2490,8,64,135.5322229232009
2491,10,54,117.47332907123689
2492,7,56,110.81216432947578
2493,42,62,61.756201889845535
2494,41,15,66.97947151322839
2495,2,54,273.09886399051743
2496,40,36,112.8140985153159
2497,43,42,125.20334025776296
2498,46,57,119.75516850152789
2499,41,21,110.7784980738873
2500,47,26,17.186348553110953
2501,12,9,336.7101527316276
2502,43,52,81.02182548863863
2503,29,3,225.9186585373943
2504,12,17,86.37490947438442
2505,40,59,191.73520895962668
2506,42,47,60.73037149319782
2507,43,13,99.62780223163732
2508,10,60,131.27959059190133
2509,8,52,252.93140519492056
2510,2,66,81.72675962212085
2511,24,2,188.80893152191334
2512,33,16,144.66319162442292
2513,43,37,139.87052167509805
2514,42,12,44.59956608904565
2515,17,11,105.6297706901044
2516,47,65,34.701725604747416
2517,4,63,56.85089299515335
2518,6,5,55.98003191807912
2519,21,14,114.83363178711274
2520,22,11,128.5702323232303
2521,21,5,136.16487469103575
2522,6,63,260.30285070076957
2523,27,13,163.7676451841715
2524,2,15,95.37837606150376
2525,6,25,112.88214529280607
2526,5,55,165.87391919520357
2527,4,6,142.27120492609225
2528,5,8,108.07094906713388
2529,3,31,146.86056168633218
2530,4,16,91.68400898220115
2531,43,16,76.47899942126202
2532,7,55,213.47705414198194
2533,3,37,93.12113604886048
2534,14,14,103.95275068061545
2535,14,12,195.95729272082835
2536,11,15,170.57920668443637
2537,10,58,106.33498305934074
2538,7,39,135.22463646227808
2539,10,38,260.2576638589448
2540,44,60,72.99003745779572
2541,6,52,45.931902492299976
2542,40,20,82.20151909791717
2543,8,26,47.3570923335691
2544,43,9,85.06417320156656
2545,16,9,136.03981066398487
2546,30,8,185.35618079480494
2547,5,50,143.5195455496129
2548,6,52,260.32483409777444
2549,9,29,105.94827445771703
2550,45,52,63.85994200761374
2551,47,5,112.90788404448833
2552,10,12,82.5846010081601
2553,45,19,74.34686657399877
2554,46,63,153.9131774446376
2555,44,37,253.30902452328093
2556,27,4,173.5393314453801
2557,43,55,186.30751339950683
2558,5,11,32.87333705698932
2559,38,3,216.71419205507596
2560,6,39,193.28167234215832
2561,9,29,91.45313045729594
2562,47,10,37.41094099096874
2563,2,27,184.50576946302755
2564,9,61,79.2614191486748
2565,6,54,50.03319122756131
2566,41,5,149.13947521205705
2567,33,6,208.27806204330696
2568,40,61,177.23759763184893
2569,26,7,173.30408099178698
2570,14,19,165.98706363765626
2571,33,67,138.40919665056242
2572,46,24,52.45888844684417
2573,13,7,89.60867435683595
2574,36,12,131.740677252998
2575,42,19,145.7461311380832
2576,42,26,59.64606030673079
2577,47,49,58.56186002335639
2578,8,11,97.08336275394636
2579,11,6,134.81492943477338
2580,38,20,102.74565491883291
2581,38,63,91.62451090091676
2582,41,39,111.63513998001986
2583,8,42,179.81562428781314
2584,46,65,220.77591461168257
2585,11,56,218.19403670361015
2586,11,47,124.44257514735844
2587,34,5,207.31855093399673
2588,11,57,200.97087083091756
2589,41,8,351.26376324560346
2590,39,43,162.80893249277668
2591,3,63,42.781490942304444
2592,40,66,221.1741146895194
2593,11,44,137.5604261278096
2594,20,15,136.56190065831584
2595,43,7,61.88742803221632
2596,4,51,82.19255687507443
2597,5,19,71.65707401437862
2598,12,17,100.60625386220627
2599,47,60,44.82379226010335
2600,13,67,81.89760893438336
2601,35,17,142.4185126822818
2602,12,67,164.63805854814598
2603,5,13,123.43890298789405
2604,23,12,191.58597258642948
2605,27,12,151.7185198721641
2606,9,8,199.98219124613584
2607,10,61,122.36987647524172
2608,45,16,55.16448455264785
2609,9,5,92.67488417532223
2610,31,7,246.6400363376083
2611,38,46,112.43090550278359
2612,31,4,158.12023255601042
2613,38,4,212.66635308329262
2614,47,48,177.93790780383168
2615,47,24,45.887432818330666
2616,35,7,109.01154991344366
2617,47,9,39.811098730309375
2618,10,10,63.09023176773668
2619,6,38,96.06624475583787
2620,8,40,433.6036005781884
2621,41,63,162.09313456369358
2622,46,27,37.75389832348588
2623,5,66,89.33888593153067
2624,12,10,118.29244915512668
2625,10,42,152.13672902821028
2626,46,19,112.51454614231352
2627,11,39,126.51196786276417
2628,14,10,216.77141511430375
2629,46,21,310.95566245961413
2630,40,58,75.56364628864792
2631,45,19,286.1650135769049
2632,31,11,141.80024498376005
2633,9,27,69.08352902587394
2634,44,33,80.02337751834469
2635,12,10,72.96985589781279
2636,8,27,70.73903426932235
2637,3,49,30.189258240626856
2638,9,16,92.06326102126401
2639,43,3,89.58844595791176
2640,24,15,176.48036228622612
2641,28,15,159.7637072374873
2642,44,36,83.10263639772397
2643,19,9,113.1617694065765
2644,32,19,204.42408841004368
2645,9,34,136.3124402709223
2646,39,49,83.56110792789673
2647,41,6,75.41380666044262
2648,5,16,59.213079432325415
2649,46,57,74.33507441301398
2650,2,42,170.60373986928434
2651,39,24,189.69593414730855
2652,41,52,92.88024803224846
2653,3,30,38.757655716795405
2654,38,20,243.09629761373085
2655,15,18,245.75952283174362
2656,5,5,71.90957695457651
2657,5,55,108.7438104630906
2658,26,19,145.92223391604057
2659,2,33,130.61711021569366
2660,26,10,217.1011401568179
2661,7,36,112.94838044072827
2662,42,31,75.9517767629534
2663,20,15,152.119346361
2664,37,2,154.16265122080975
2665,40,65,121.17674206940345
2666,40,32,202.67957218505768
2667,38,28,204.75883617908804
2668,37,6,146.0866148152301
2669,10,51,78.88932623341383
2670,43,10,72.66025372904134
2671,27,10,114.2280639127228
2672,22,17,172.30265543976307
2673,44,34,201.52761438732335
2674,3,30,291.3315596459402
2675,38,16,77.17356323760164
2676,22,20,143.5999493052284
2677,11,66,83.56795373192666
2678,40,53,63.766958021376944
2679,38,53,136.163612975082
2680,42,46,189.9621799163341
2681,19,8,162.1193641841056
2682,45,43,203.94225450317055
2683,9,7,102.96090542064879
2684,36,7,151.9006519413305
2685,45,65,67.40721403677136
2686,14,20,110.66016509944811
2687,5,63,63.536391567610536
2688,47,11,22.703876722325496
2689,9,9,180.37745773488788
2690,8,11,85.37076347132111
2691,7,60,81.1127519117485
2692,43,31,60.631048768382655
2693,41,36,191.48428585468957
2694,2,36,104.0658916048346
2695,14,8,81.07873499994551
2696,4,51,166.0896146775978
2697,8,44,148.3483702703436
2698,5,43,76.84394445037924
2699,5,15,52.525938332406106
2700,41,54,250.2738842198426
2701,10,62,77.55487041620013
2702,44,66,173.34809169321835
2703,41,61,65.85209304188787
2704,37,10,147.8500321435113
2705,45,31,301.63159495152485
2706,4,46,116.9022553654863
2707,19,16,200.88388629889047
2708,10,63,100.10989032290722
2709,3,18,122.186507845043
2710,6,44,87.71572401348317
2711,37,18,315.67575322003603
2712,46,51,19.526945437573552
2713,17,10,137.93036021929342
2714,2,8,36.82013166513344
2715,15,12,130.84072388590923
2716,16,19,266.5837219966663
2717,3,57,167.37123595018173
2718,16,8,163.14796291129403
2719,40,37,119.50677681075766
2720,5,45,210.1024880263256
2721,43,30,89.04828553223524
2722,46,58,77.36333214914696
2723,12,20,149.2132116118421
2724,34,8,284.11791099767134
2725,2,24,164.75932998512863
2726,19,10,165.4812338895264
2727,16,11,89.59153655786616
2728,41,38,155.52285183966654
2729,19,21,288.4492653620103
2730,9,24,86.55276744512952
2731,7,47,101.96429208965867
2732,8,7,59.8233079194212
2733,37,11,64.47377450811777
2734,28,15,218.0365769774222
2735,44,19,142.64473061955408
2736,33,10,201.5486936243358
2737,46,11,48.28838768885828
2738,45,56,98.83898181650319
2739,47,54,49.733676025022305
2740,38,30,132.4867129102115
2741,13,20,109.3774054545398
2742,41,45,108.43828267099198
2743,2,10,16.49470854839494
2744,7,33,244.2772749338425
2745,32,16,227.08370827992354
2746,3,39,95.82848027136119
2747,40,28,123.95135538725626
2748,4,58,147.83702200360483
2749,34,9,254.60858149898502
2750,23,6,158.33123785232442
2751,2,29,72.93378549033143
2752,6,20,116.23551422990819
2753,33,2,257.4355215083262
2754,7,49,192.1820338510815
2755,32,20,324.9370774869539
2756,7,65,58.79220007084538
2757,8,58,85.08059277987502
2758,41,50,196.6034972349148
2759,6,36,140.63940628483746
2760,46,38,137.218478152783
2761,35,2,116.6485962319938
2762,5,60,71.04760058275765
2763,24,2,179.45236833299492
2764,9,57,86.95962867581345
2765,37,19,368.9185693984298
2766,43,56,215.02349623380107
2767,43,63,86.36076161298146
2768,10,61,229.1865686541293
2769,2,24,67.13654149758317
2770,9,47,171.868704290955
2771,40,34,262.3419548188464
2772,4,50,97.57885703933418
2773,42,31,74.90796553341347
2774,20,7,230.98487944121555
2775,22,4,320.999650426456
2776,46,67,106.70581019765338
2777,34,15,144.57700922616306
2778,22,13,178.60467236269477
2779,23,17,181.54254456594748
2780,7,37,177.34089623330314
2781,28,19,277.6688333975675
2782,25,9,131.43771368596109
2783,33,13,149.73032496152183
2784,39,3,251.41933379371815
2785,12,7,117.6052951409631
2786,19,13,144.07704478561038
2787,19,9,214.5259369270968
2788,43,7,97.9076286401948
2789,6,35,85.0393457464503
2790,46,40,123.29462583643367
2791,25,17,142.85939022400285
2792,6,56,52.96458794903131
2793,45,4,75.35770764850164
2794,8,23,280.01216749077054
2795,34,17,94.71782488059644
2796,37,13,122.93360994670891
2797,41,10,78.20716615876489
2798,3,58,110.01227802045688
2799,10,3,94.1333498793924
2800,8,26,91.18530297277462
2801,10,19,179.65941449342534
2802,36,7,166.02703484090912
2803,41,43,139.89632344138866
2804,40,40,123.14278220032016
2805,16,16,120.79633148376007
2806,19,2,214.11182711917388
2807,4,31,66.11777758460318
2808,41,63,87.98179056801884
2809,43,32,123.74930962893114
2810,2,21,61.17147607075239
2811,27,2,214.1360885049612
2812,38,4,188.71762450766332
2813,21,21,179.44475426641696
2814,31,10,157.71057600934748
2815,29,67,247.31773737167336
2816,2,39,121.42046042082798
2817,5,64,148.2676351968115
2818,32,5,282.59243753950597
2819,41,47,91.33750287844205
2820,45,65,44.69265833511788
2821,5,38,119.36856347445416
2822,42,30,179.51248706635442
2823,15,14,130.98898002181878
2824,9,5,109.27923293548686
2825,41,13,216.3312369252744
2826,45,57,143.33967951280863
2827,3,53,108.90152141766035
2828,4,7,61.04589001101462
2829,33,2,178.45433078315622
2830,33,19,153.39172098436825
2831,8,10,52.23989562811295
2832,42,18,276.7705886768565
2833,46,53,36.65516600748198
2834,38,17,214.75900144765725
2835,27,21,193.41293260860664
2836,43,58,65.32064774075965
2837,10,55,106.67496826675779
2838,42,49,47.3103133346009
2839,10,49,111.39607379669636
2840,22,16,173.24557503667887
2841,8,47,87.32235468377084
2842,13,6,346.2155245239079
2843,3,26,72.71074102007557
2844,4,37,229.33214421770467
2845,46,50,40.53115947837908
2846,10,54,119.92128460132245
2847,10,59,156.35740563151703
2848,7,13,118.6356517083387
2849,4,4,144.53430730776213
2850,42,53,83.07530733865117
2851,7,16,129.1091747371994
2852,4,3,64.57617610295257
2853,36,9,79.64311820928025
2854,45,12,335.33488951118784
2855,46,33,58.695095148391495
